date,brand,group,plastic,category,location,count
2022-10-14,Bodicare,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,lifebuoy,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,head n shoulders,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,champion,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-14,duran,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,jersey cow,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-14,liqui maly,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,ariel,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-14,bmw,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,hth,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-14,honey dew,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,nuts about cooking,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,palm olive,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,supa,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,chemlog,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-14,status,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-14,Reitzer,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,cerebos,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,dulux,OTHER,HDPE/PP,Bucket,Greenhub,1.5
2022-10-14,oak spring's dairy,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-14,president,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,sika,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,nature nourishment,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-14,all clear,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,perfect,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-14,bennetts,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,black cat,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,vitasure,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,immune booster,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-14,venga,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,black velvet,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,evox,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-14,Polar,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-14,ex-cla-mat!on,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,Blue Diamond,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-14,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-14,Arthur Ford,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Greenhub,135
2022-10-17,Twist,Coca Cola Beverages South Africa,PET,Soda,Greenhub,34
2022-10-17,Stoney,Coca Cola Beverages South Africa,PET,Soda,Greenhub,17
2022-10-17,Sprite,Coca Cola Beverages South Africa,PET,Soda,Greenhub,13
2022-10-17,Powerade,Coca Cola Beverages South Africa,PET,Soda,Greenhub,16
2022-10-17,Fanta,Coca Cola Beverages South Africa,PET,Soda,Greenhub,17
2022-10-17,bonaqua,Coca Cola Beverages South Africa,PET,Water,Greenhub,8
2022-10-17,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Greenhub,33
2022-10-17,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Greenhub,10
2022-10-17,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Greenhub,8
2022-10-17,Cooee,Bevco - The Beverage Company,PET,Soda,Greenhub,75
2022-10-17,Pepsi,Bevco - The Beverage Company,PET,Soda,Greenhub,0
2022-10-17,aQuellé,Ekhamanzi Springs,PET,Water,Greenhub,24
2022-10-17,Sunfoil,Willowton Group,PET,Sunflower Oil,Greenhub,2
2022-10-17,Sunshine D,Willowton Group,PET,Food Container/Packaging,Greenhub,2
2022-10-17,d'Lite,Willowton Group,PET,Sunflower Oil,Greenhub,0
2022-10-17,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-17,Smirnoff,Smirnoff,PET,Alcohol,Greenhub,11
2022-10-17,NOLA,RCL Foods,PET,Food Container/Packaging,Greenhub,8
2022-10-17,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,YUM YUM,RCL Foods,PET,Food Container/Packaging,Greenhub,2
2022-10-17,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-17,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-17,Checker's House Brand,Checker's,PET,Sunflower Oil,Greenhub,0
2022-10-17,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-17,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Greenhub,1
2022-10-17,Woolworths Food,Woolworths,PET,Juices,Greenhub,5
2022-10-17,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,UnID Water,unidentifiable,PET,Water,Greenhub,5
2022-10-17,UnID Oils,unidentifiable,PET,Sunflower Oil,Greenhub,46
2022-10-17,PET,unidentifiable,PET,Container,Greenhub,34
2022-10-17,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Greenhub,46
2022-10-17,DEO,DEO,HDPE/PP,Deodorant,Greenhub,17
2022-10-17,Containers,Containers,HDPE/PP,Container,Greenhub,0
2022-10-17,Buckets,Buckets,HDPE/PP,Bucket,Greenhub,0
2022-10-17,OTHER,OTHER,HDPE/PP,Unidentifiable,Greenhub,133
2022-10-17,Clover,Clover Industries LTD,PET,Juices,Greenhub,6
2022-10-17,Clover,Clover Industries LTD,HDPE/PP,Milk,Greenhub,64
2022-10-17,Tropika,Clover Industries LTD,PET,Juices,Greenhub,7
2022-10-17,Tropika,Clover Industries LTD,HDPE/PP,Juices,Greenhub,4
2022-10-17,Super M,Clover Industries LTD,HDPE,Milk,Greenhub,5
2022-10-17,Quali,Clover Industries LTD,PET,Juices,Greenhub,0
2022-10-17,Quali,Clover Industries LTD,HDPE/PP,Juices,Greenhub,0
2022-10-17,Aquartz,Clover Industries LTD,PET,Water,Greenhub,0
2022-10-17,Sip Up,Clover Industries LTD,HDPE,Milk,Greenhub,0
2022-10-17,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Greenhub,0
2022-10-17,Daly's,Pioneer Foods,PET,Juices,Greenhub,2
2022-10-17,Ceres,Pioneer Foods,NA,Juices,Greenhub,0
2022-10-17,OROS,Tiger Brands,PET,Juices,Greenhub,4
2022-10-17,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Greenhub,0
2022-10-17,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,Hall's,Tiger Brands,PET,Juices,Greenhub,0
2022-10-17,Energade,Tiger Brands,PET,Soda,Greenhub,9
2022-10-17,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,5
2022-10-17,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Greenhub,176
2022-10-17,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-17,dawn,Unilever,HDPE/PP,Deodorant,Greenhub,6
2022-10-17,Domestos,Unilever,HDPE/PP,Cleaning Product,Greenhub,13
2022-10-17,Dove,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-17,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Greenhub,5
2022-10-17,Ola,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,4
2022-10-17,Shield,Unilever,HDPE/PP,Deodorant,Greenhub,12
2022-10-17,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Greenhub,10
2022-10-17,Brut,Unilever,HDPE/PP,Deodorant,Greenhub,2
2022-10-17,OMO,Unilever,HDPE/PP,Cleaning Product,Greenhub,2
2022-10-17,Comfort,Unilever,HDPE/PP,Cleaning Product,Greenhub,0
2022-10-17,Sunlight,Unilever,PET,Cleaning Product,Greenhub,4
2022-10-17,Orange Grove,Orange Grove,PET,Juices,Greenhub,0
2022-10-17,Orange Grove,Orange Grove,HDPE/PP,Milk,Greenhub,21
2022-10-17,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,13
2022-10-17,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,6
2022-10-17,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,12
2022-10-17,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-17,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,13
2022-10-17,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-17,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Greenhub,4
2022-10-17,Shower to Shower,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,2
2022-10-17,Sta-Sof-Fro,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,Stylin',Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,NIVEA,Beiersdorf,HDPE/PP,Skin/Hair Products,Greenhub,16
2022-10-17,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-17,parmalat,Lactalis,HDPE/PP,Milk,Greenhub,8
2022-10-17,Mylan,Viatris,HDPE/PP,Medical Container,Greenhub,0
2022-10-17,NTSU,Mr Snuff,HDPE/PP,Tobacco,Greenhub,0
2022-10-17,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,Yogi Sip,danone,HDPE/PP,Milk,Greenhub,2
2022-10-17,alpro,danone,HDPE/PP,Milk,Greenhub,0
2022-10-17,Inkomazi,danone,HDPE/PP,Milk,Greenhub,17
2022-10-17,NutriDay,danone,HDPE/PP,Milk,Greenhub,5
2022-10-17,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Greenhub,1
2022-10-17,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Greenhub,17
2022-10-17,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Greenhub,15
2022-10-17,MAZ,MAZ,PET,Juices,Greenhub,1
2022-10-17,Wild Island,Wild Island,PET,Juices,Greenhub,0
2022-10-17,Save Water,Save Water,PET,Water,Greenhub,0
2022-10-17,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Greenhub,0
2022-10-17,Diamond Perlé,Diamond Perlé,PET,Water,Greenhub,3
2022-10-17,Cappy,Coca Cola Beverages South Africa,PET,Juices,Greenhub,0
2022-10-17,Bramley,Bramley,PET,Juices,Greenhub,0
2022-10-17,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-17,Still Thirsti,Still Thirsti,PET,Water,Greenhub,3
2022-10-17,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Greenhub,0
2022-10-17,Jabulani,Amasi,HDPE/PP,Milk,Greenhub,26
2022-10-17,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,AVON,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-17,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-17,Mitchum,OTHER,HDPE/PP,Deodorant,Greenhub,0
2022-10-17,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-17,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-17,Cipla,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-17,MPACT,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-17,mondi,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-17,Dettol,OTHER,PET,Skin/Hair Products,Greenhub,0
2022-10-17,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,Johnson's,OTHER,PET,Medical Container,Greenhub,0
2022-10-17,Sir Fruit,OTHER,PET,Juices,Greenhub,0
2022-10-17,Lucozade,OTHER,PET,Soda,Greenhub,1
2022-10-17,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-17,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Greenhub,0
2022-10-17,Check Value Washing,OTHER,PET,Cleaning Product,Greenhub,0
2022-10-17,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,Twizza,OTHER,PET,Soda,Greenhub,1
2022-10-17,Spar,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,6
2022-10-17,We are AQUA,OTHER,PET,Water,Greenhub,0
2022-10-17,One-Juice,OTHER,PET,Juices,Greenhub,0
2022-10-17,Indlovu,OTHER,PET,Alcohol,Greenhub,0
2022-10-17,Safola,OTHER,PET,Sunflower Oil,Greenhub,0
2022-10-17,Clicks,OTHER,PET,Skin/Hair Products,Greenhub,1
2022-10-17,Sunola,OTHER,PET,Sunflower Oil,Greenhub,0
2022-10-17,Rider's Vodka,OTHER,PET,Alcohol,Greenhub,0
2022-10-17,Volutrip,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-17,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,5
2022-10-17,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-17,Dairymaid,OTHER,HDPE/PP,Milk,Greenhub,5
2022-10-17,Castrol,OTHER,HDPE/PP,Container,Greenhub,6
2022-10-17,Rainbow,OTHER,HDPE/PP,Container,Greenhub,3
2022-10-17,Plascon,OTHER,HDPE/PP,Bucket,Greenhub,0
2022-10-17,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-17,shell,OTHER,HDPE/PP,Container,Greenhub,6
2022-10-17,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-17,Safripol,OTHER,PET,Container,Greenhub,0
2022-10-17,B-Well,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,ek still water,OTHER,PET,Water,Greenhub,1.5
2022-10-17,sanfirst,OTHER,PET,Unidentifiable,Greenhub,1.5
2022-10-17,flava,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,halios,OTHER,PET,Unidentifiable,Greenhub,1.5
2022-10-17,Fairfield Dairy,OTHER,PET,Milk,Greenhub,1.5
2022-10-17,ai spring water,OTHER,PET,Water,Greenhub,1.5
2022-10-17,juice guys,OTHER,PET,Juices,Greenhub,1.5
2022-10-17,Appletiser,OTHER,PET,Juices,Greenhub,1.5
2022-10-17,fruit on,OTHER,PET,Juices,Greenhub,1.5
2022-10-17,nv natures valley,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,wellington's,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,gonima's,OTHER,PET,Unidentifiable,Greenhub,1.5
2022-10-17,Mama's,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,Kingsley,OTHER,PET,Soda,Greenhub,1.5
2022-10-17,enerG,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,jumbo,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-17,milton,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,wellvita,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-17,jersey cow,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-17,spoon fulls,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,benga,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,usn,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,Polar,OTHER,HDPE/PP,Bucket,Greenhub,1.5
2022-10-17,yardley,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,medistar,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-17,l'oréal,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,Ritebrand,OTHER,HDPE/PP,Sunflower Oil,Greenhub,1.5
2022-10-17,Number 1,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,Mr. Sheen,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,petronas,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-17,Bodicare,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,Mama's,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,farm house,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,wc ente,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,Toyota,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-17,umshanelo,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,glyco lenan,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,goldi chicken,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,dumakude,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,sof 'n' free,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,KFC,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,home ice cream,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,product impilo,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,black cat,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,riva,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,far end dairy,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-17,royale,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-17,fair value,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,jungle,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,bio-oil,OTHER,HDPE/PP,Sunflower Oil,Greenhub,1.5
2022-10-17,lms,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,Jik,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,miracle mom,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,medihelp,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-17,Farm Gold,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,ace,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,honey dew,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,just for kids,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,american parlor,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,perfect choice,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,waterberg,OTHER,HDPE/PP,Alcohol,Greenhub,1.5
2022-10-17,diamond guard,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-17,Klenz,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-17,mentos,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,dairybelle,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-17,revive,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,rivage,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,love her madly,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,de novo,OTHER,HDPE/PP,Water,Greenhub,1.5
2022-10-17,fossan,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,carotone,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,motions,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-17,no name,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-17,blue dirt,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-17,effer flu,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-17,ingqayizivele,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,ubhoho,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-17,seven,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-19,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Greenhub,2
2022-10-19,Twist,Coca Cola Beverages South Africa,PET,Soda,Greenhub,0
2022-10-19,Stoney,Coca Cola Beverages South Africa,PET,Soda,Greenhub,0
2022-10-19,Sprite,Coca Cola Beverages South Africa,PET,Soda,Greenhub,0
2022-10-19,Powerade,Coca Cola Beverages South Africa,PET,Soda,Greenhub,0
2022-10-19,Fanta,Coca Cola Beverages South Africa,PET,Soda,Greenhub,1
2022-10-19,bonaqua,Coca Cola Beverages South Africa,PET,Water,Greenhub,0
2022-10-19,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Greenhub,0
2022-10-19,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Greenhub,0
2022-10-19,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Greenhub,0
2022-10-19,Cooee,Bevco - The Beverage Company,PET,Soda,Greenhub,0
2022-10-19,Pepsi,Bevco - The Beverage Company,PET,Soda,Greenhub,0
2022-10-19,aQuellé,Ekhamanzi Springs,PET,Water,Greenhub,0
2022-10-19,Sunfoil,Willowton Group,PET,Sunflower Oil,Greenhub,0
2022-10-19,Sunshine D,Willowton Group,PET,Food Container/Packaging,Greenhub,0
2022-10-19,d'Lite,Willowton Group,PET,Sunflower Oil,Greenhub,0
2022-10-19,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-19,Smirnoff,Smirnoff,PET,Alcohol,Greenhub,1
2022-10-19,NOLA,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-19,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,YUM YUM,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-19,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-19,Checker's House Brand,Checker's,PET,Sunflower Oil,Greenhub,0
2022-10-19,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Greenhub,0
2022-10-19,Woolworths Food,Woolworths,PET,Juices,Greenhub,1
2022-10-19,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,UnID Water,unidentifiable,PET,Water,Greenhub,0
2022-10-19,UnID Oils,unidentifiable,PET,Sunflower Oil,Greenhub,0
2022-10-19,PET,unidentifiable,PET,Container,Greenhub,1
2022-10-19,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Greenhub,8
2022-10-19,DEO,DEO,HDPE/PP,Deodorant,Greenhub,8
2022-10-19,Containers,Containers,HDPE/PP,Container,Greenhub,22
2022-10-19,Buckets,Buckets,HDPE/PP,Bucket,Greenhub,42
2022-10-19,OTHER,OTHER,HDPE/PP,Unidentifiable,Greenhub,86
2022-10-19,Clover,Clover Industries LTD,PET,Juices,Greenhub,0
2022-10-19,Clover,Clover Industries LTD,HDPE/PP,Milk,Greenhub,17
2022-10-19,Tropika,Clover Industries LTD,PET,Juices,Greenhub,0
2022-10-19,Tropika,Clover Industries LTD,HDPE/PP,Juices,Greenhub,0
2022-10-19,Super M,Clover Industries LTD,HDPE,Milk,Greenhub,0
2022-10-19,Quali,Clover Industries LTD,PET,Juices,Greenhub,0
2022-10-19,Quali,Clover Industries LTD,HDPE/PP,Juices,Greenhub,0
2022-10-19,Aquartz,Clover Industries LTD,PET,Water,Greenhub,0
2022-10-19,Sip Up,Clover Industries LTD,HDPE,Milk,Greenhub,0
2022-10-19,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Greenhub,0
2022-10-19,Daly's,Pioneer Foods,PET,Juices,Greenhub,0
2022-10-19,Ceres,Pioneer Foods,NA,Juices,Greenhub,0
2022-10-19,OROS,Tiger Brands,PET,Juices,Greenhub,0
2022-10-19,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Greenhub,0
2022-10-19,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-19,Hall's,Tiger Brands,PET,Juices,Greenhub,0
2022-10-19,Energade,Tiger Brands,PET,Soda,Greenhub,1
2022-10-19,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-19,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Greenhub,6
2022-10-19,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-19,dawn,Unilever,HDPE/PP,Deodorant,Greenhub,2
2022-10-19,Domestos,Unilever,HDPE/PP,Cleaning Product,Greenhub,3
2022-10-19,Dove,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-19,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Greenhub,1
2022-10-19,Ola,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-19,Shield,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-19,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Greenhub,5
2022-10-19,Brut,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-19,OMO,Unilever,HDPE/PP,Cleaning Product,Greenhub,2
2022-10-19,Comfort,Unilever,HDPE/PP,Cleaning Product,Greenhub,0
2022-10-19,Sunlight,Unilever,PET,Cleaning Product,Greenhub,0
2022-10-19,Orange Grove,Orange Grove,PET,Juices,Greenhub,0
2022-10-19,Orange Grove,Orange Grove,HDPE/PP,Milk,Greenhub,10
2022-10-19,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-19,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-19,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-19,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-19,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-19,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-19,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Greenhub,1
